restaurant_id,restaurant,market_segment,area,rating,latitude,longitude,cuisine
6298,Hakuna Matata,Fast Food,Kolathur,3.6,13.124,80.2121,Fast Food
6299,Raaja Virunthu,Restaurant,Medavakkam,3.9,12.92,80.192,South Indian
6299,Raaja Virunthu,Restaurant,Medavakkam,3.9,12.92,80.192,Chinese
6299,Raaja Virunthu,Restaurant,Medavakkam,3.9,12.92,80.192,Kerala
6300,Sri Lakshmi Andhra Mess,Restaurant,Nungambakkam,3.6,13.0569,80.2425,Andhra
6301,Hotel Anitha Towers,Hotel,"Hotel Anitha Towers, Triplicane",2.0,13.0587,80.2757,North Indian
6301,Hotel Anitha Towers,Hotel,"Hotel Anitha Towers, Triplicane",2.0,13.0587,80.2757,Chinese
6301,Hotel Anitha Towers,Hotel,"Hotel Anitha Towers, Triplicane",2.0,13.0587,80.2757,South Indian
6301,Hotel Anitha Towers,Hotel,"Hotel Anitha Towers, Triplicane",2.0,13.0587,80.2757,Chettinad
6302,Sri Sai Baskar Andhra Mess,Restaurant,Thousand Lights,2.0,13.0617,80.2544,Andhra
6303,Tangy Pizza 2.0,Fast Food,Porur,3.6,13.0382,80.1565,Pizza
6304,Pally Tastee Foods,Restaurant,Besant Nagar,2.0,13.0003,80.2667,Chinese
6304,Pally Tastee Foods,Restaurant,Besant Nagar,2.0,13.0003,80.2667,North Indian
6305,Anandha Hotel,Hotel,Pallikaranai,2.0,12.9349,80.2137,South Indian
6305,Anandha Hotel,Hotel,Pallikaranai,2.0,12.9349,80.2137,Chinese
6305,Anandha Hotel,Hotel,Pallikaranai,2.0,12.9349,80.2137,Kebab
6306,Sultan Briyani,Restaurant,Mandaveli,3.6,13.0279,80.2605,Biryani
6306,Sultan Briyani,Restaurant,Mandaveli,3.6,13.0279,80.2605,Chinese
6307,Indian Hunters Biryani,Restaurant,Perungudi,3.6,12.9654,80.2461,Biryani
6307,Indian Hunters Biryani,Restaurant,Perungudi,3.6,12.9654,80.2461,North Indian
6307,Indian Hunters Biryani,Restaurant,Perungudi,3.6,12.9654,80.2461,Chinese
6307,Indian Hunters Biryani,Restaurant,Perungudi,3.6,12.9654,80.2461,Mughlai
6308,Emperors Kalyana Biriyani,Restaurant,Madhavaram,3.9,13.1488,80.2306,Biryani
6308,Emperors Kalyana Biriyani,Restaurant,Madhavaram,3.9,13.1488,80.2306,North Indian
6309,Grillland,Restaurant,Adambakkam,3.4,12.967,80.199,BBQ
6310,Dinner Chats,Hotel,Chromepet,3.6,12.9516,80.1462,Fast Food
6310,Dinner Chats,Hotel,Chromepet,3.6,12.9516,80.1462,Beverages
6311,Moon Night,Restaurant,Vadapalani,2.0,13.05,80.2121,North Indian
6311,Moon Night,Restaurant,Vadapalani,2.0,13.05,80.2121,Chinese
6312,Burger Factory,Fast Food,Ashok Nagar,3.6,13.0373,80.2123,Burger
6312,Burger Factory,Fast Food,Ashok Nagar,3.6,13.0373,80.2123,Fast Food
6313,Hep Cafe,Cafe,Porur,3.6,13.0382,80.1565,Cafe
6314,RK Arcot Biriyani,Restaurant,Maduravoyal,2.0,13.0656,80.1608,Biryani
6314,RK Arcot Biriyani,Restaurant,Maduravoyal,2.0,13.0656,80.1608,Chinese
6315,Pot Biryani,Restaurant,Kolathur,2.0,13.124,80.2121,Biryani
6315,Pot Biryani,Restaurant,Kolathur,2.0,13.124,80.2121,South Indian
6316,Nightu Foodu,Restaurant,Egatoor,3.6,12.8318,80.2292,Chettinad
6316,Nightu Foodu,Restaurant,Egatoor,3.6,12.8318,80.2292,Chinese
6316,Nightu Foodu,Restaurant,Egatoor,3.6,12.8318,80.2292,Continental
6317,The Crunches,Fast Food,Porur,3.6,13.0382,80.1565,Fast Food
6318,Fries And Cones,Fast Food,Adyar,2.0,13.0012,80.2565,Fast Food
6318,Fries And Cones,Fast Food,Adyar,2.0,13.0012,80.2565,Burger
6318,Fries And Cones,Fast Food,Adyar,2.0,13.0012,80.2565,Beverages
6319,Madras Idli Shop,Restaurant,Valasaravakkam,3.4,13.0403,80.1723,South Indian
6320,Chai Street,Cafe,Alwarpet,3.9,13.0335,80.2531,Tea
6320,Chai Street,Cafe,Alwarpet,3.9,13.0335,80.2531,Coffee
6320,Chai Street,Cafe,Alwarpet,3.9,13.0335,80.2531,Fast Food
6321,Heerthana Cafe,Cafe,Vadapalani,3.2,13.05,80.2121,Cafe
6321,Heerthana Cafe,Cafe,Vadapalani,3.2,13.05,80.2121,Fast Food
6321,Heerthana Cafe,Cafe,Vadapalani,3.2,13.05,80.2121,Beverages
6322,Vee Yes Fruit Juice Corner,Cafe,Ambattur,2.0,13.1186,80.1574,Juices
6323,Calcutta Pan Shop,Restaurant,Nungambakkam,3.6,13.0569,80.2425,Paan
6323,Calcutta Pan Shop,Restaurant,Nungambakkam,3.6,13.0569,80.2425,Beverages
6324,Dum Dum Biryani House,Restaurant,Ramapuram,3.6,13.0317,80.1817,Biryani
6325,Organic Cafe Aaharam,Cafe,Adyar,3.6,13.0012,80.2565,Cafe
6326,Spice Garden,Restaurant,Adyar,3.6,13.0012,80.2565,North Indian
6326,Spice Garden,Restaurant,Adyar,3.6,13.0012,80.2565,Chinese
6326,Spice Garden,Restaurant,Adyar,3.6,13.0012,80.2565,Chettinad
6326,Spice Garden,Restaurant,Adyar,3.6,13.0012,80.2565,Biryani
6327,Chai Brothers,Cafe,"Ascendas IT Park, Taramani",2.0,12.9863,80.2432,Fast Food
6327,Chai Brothers,Cafe,"Ascendas IT Park, Taramani",2.0,12.9863,80.2432,Tea
6327,Chai Brothers,Cafe,"Ascendas IT Park, Taramani",2.0,12.9863,80.2432,Healthy Food
6328,Karaikkudi Ganapathi Mess,Restaurant,T. Nagar,3.6,13.0418,80.2341,Andhra
6329,Sweets N Salts,Fast Food,Chengalpattu,3.6,12.6819,79.9888,Mithai
6329,Sweets N Salts,Fast Food,Chengalpattu,3.6,12.6819,79.9888,Street Food
6330,Priya Chettinad Mess,Restaurant,Vettuvankeni,3.6,12.9371,80.2565,South Indian
6330,Priya Chettinad Mess,Restaurant,Vettuvankeni,3.6,12.9371,80.2565,Chinese
6331,Rejoice Cakes & Bakes,Bakery & Sweet Shop,Virugambakkam,3.6,13.0532,80.1922,Bakery
6331,Rejoice Cakes & Bakes,Bakery & Sweet Shop,Virugambakkam,3.6,13.0532,80.1922,Desserts
6332,Abiruchi Andhra Mess,Restaurant,Park Town,2.0,13.0796,80.2752,South Indian
6332,Abiruchi Andhra Mess,Restaurant,Park Town,2.0,13.0796,80.2752,Andhra
6333,AHM Burger Point,Fast Food,Thiruvanmiyur,3.9,12.983,80.2594,Fast Food
6333,AHM Burger Point,Fast Food,Thiruvanmiyur,3.9,12.983,80.2594,Beverages
6334,Sri Valli Hotel,Hotel,Chengalpattu,3.8,12.6819,79.9888,South Indian
6334,Sri Valli Hotel,Hotel,Chengalpattu,3.8,12.6819,79.9888,Chinese
6335,Lil Delights,Bakery & Sweet Shop,Nungambakkam,3.6,13.0569,80.2425,Bakery
6336,Chennai Chettans,Restaurant,Pallikaranai,3.9,12.9349,80.2137,Chettinad
6336,Chennai Chettans,Restaurant,Pallikaranai,3.9,12.9349,80.2137,Continental
6336,Chennai Chettans,Restaurant,Pallikaranai,3.9,12.9349,80.2137,Chinese
6337,Fruitzee,Ice Cream Parlour,Palavakkam,3.6,12.9617,80.2562,Ice Cream
6337,Fruitzee,Ice Cream Parlour,Palavakkam,3.6,12.9617,80.2562,Juices
6338,M.M. Cafe Juice,Cafe,Kolathur,2.0,13.124,80.2121,Beverages
6338,M.M. Cafe Juice,Cafe,Kolathur,2.0,13.124,80.2121,Juices
6339,Al Heera,Cloud Kitchen,Vandalur,4.3,12.8913,80.081,Chinese
6340,Methi Kitchen,Restaurant,Perungudi,3.6,12.9654,80.2461,North Indian
6340,Methi Kitchen,Restaurant,Perungudi,3.6,12.9654,80.2461,Chinese
6341,Paanam,Bar,"Chariot Beach Resort, East Coast Road (ECR)",2.0,12.86,80.247,Finger Food
6342,Anjali Juice,Cafe,Adambakkam,2.0,12.967,80.199,Juices
6342,Anjali Juice,Cafe,Adambakkam,2.0,12.967,80.199,Beverages
6343,New Ganesh Cafe,Restaurant,Ashok Nagar,4.2,13.0373,80.2123,South Indian
6343,New Ganesh Cafe,Restaurant,Ashok Nagar,4.2,13.0373,80.2123,Chinese
6343,New Ganesh Cafe,Restaurant,Ashok Nagar,4.2,13.0373,80.2123,North Indian
6344,Chennai Sandwich,Fast Food,Nanganallur,3.7,12.9807,80.1882,Burger
6344,Chennai Sandwich,Fast Food,Nanganallur,3.7,12.9807,80.1882,Sandwich
6344,Chennai Sandwich,Fast Food,Nanganallur,3.7,12.9807,80.1882,Fast Food
6344,Chennai Sandwich,Fast Food,Nanganallur,3.7,12.9807,80.1882,Beverages
6345,N Kottai Chettinad A/C Restaurant,Restaurant,Kolathur,3.6,13.124,80.2121,Chettinad
6345,N Kottai Chettinad A/C Restaurant,Restaurant,Kolathur,3.6,13.124,80.2121,North Indian
6345,N Kottai Chettinad A/C Restaurant,Restaurant,Kolathur,3.6,13.124,80.2121,Chinese
6346,Sri Venkateshwara Sweets & Bakery,Bakery & Sweet Shop,Sholinganallur,2.0,12.901,80.2279,Bakery
6347,Raiyyan Ambur Biryani,Restaurant,Navallur,3.6,12.8459,80.2265,Biryani
6347,Raiyyan Ambur Biryani,Restaurant,Navallur,3.6,12.8459,80.2265,Chinese
6348,Sri Krishna Foods,Restaurant,Triplicane,2.0,13.0587,80.2757,South Indian
6349,Bordo Pasta,Restaurant,Avadi,3.6,13.1067,80.097,Italian
6350,Mansukhlal,Restaurant,Sowcarpet,3.3,13.0987,80.2785,North Indian
6351,Kala Home Made Foods,Fast Food,Kolathur,3.5,13.124,80.2121,Street Food
6351,Kala Home Made Foods,Fast Food,Kolathur,3.5,13.124,80.2121,Mithai
6351,Kala Home Made Foods,Fast Food,Kolathur,3.5,13.124,80.2121,Beverages
6352,Waffle Craft Co.,Bakery & Sweet Shop,Palavakkam,4.1,12.9617,80.2562,Desserts
6353,Kavin Proteins,Restaurant,Perambur,4.1,13.121,80.2326,Chinese
6353,Kavin Proteins,Restaurant,Perambur,4.1,13.121,80.2326,North Indian
6354,Farms Blend Cafe,Fast Food,Tambaram,4.4,12.9249,80.1,Fast Food
6354,Farms Blend Cafe,Fast Food,Tambaram,4.4,12.9249,80.1,Beverages
6355,Spice Durbar,Restaurant,Anna Nagar East,3.6,13.092,80.2236,Biryani
6355,Spice Durbar,Restaurant,Anna Nagar East,3.6,13.092,80.2236,North Indian
6355,Spice Durbar,Restaurant,Anna Nagar East,3.6,13.092,80.2236,Lebanese
6356,Youngsters Choice,Fast Food,Guindy,3.6,13.0067,80.2206,Beverages
6356,Youngsters Choice,Fast Food,Guindy,3.6,13.0067,80.2206,Burger
6356,Youngsters Choice,Fast Food,Guindy,3.6,13.0067,80.2206,Sandwich
6356,Youngsters Choice,Fast Food,Guindy,3.6,13.0067,80.2206,Pizza
6357,Hotel Pandian,Hotel,Porur,2.0,13.0382,80.1565,Chinese
6357,Hotel Pandian,Hotel,Porur,2.0,13.0382,80.1565,North Indian
6357,Hotel Pandian,Hotel,Porur,2.0,13.0382,80.1565,South Indian
6358,Hand In Hand,Cloud Kitchen,Chengalpattu,3.6,12.6819,79.9888,Chinese
6358,Hand In Hand,Cloud Kitchen,Chengalpattu,3.6,12.6819,79.9888,Burger
6358,Hand In Hand,Cloud Kitchen,Chengalpattu,3.6,12.6819,79.9888,Fast Food
6359,Shri Divya Chettinad Hotel,Hotel,Thuraipakkam,3.7,12.9416,80.2362,South Indian
6359,Shri Divya Chettinad Hotel,Hotel,Thuraipakkam,3.7,12.9416,80.2362,Chinese
6359,Shri Divya Chettinad Hotel,Hotel,Thuraipakkam,3.7,12.9416,80.2362,Biryani
6360,Orange Twist & Taste,Fast Food,Vandalur,2.0,12.8913,80.081,Beverages
6360,Orange Twist & Taste,Fast Food,Vandalur,2.0,12.8913,80.081,Fast Food
6361,Cake View,Bakery & Sweet Shop,Madipakkam,3.6,12.9647,80.1961,Bakery
6362,Sree Tirumalai Foods,Restaurant,Saidapet,4.2,13.0213,80.2231,South Indian
6363,Madurai Original Sri Vaigai Pandiyan,Restaurant,Porur,2.0,13.0382,80.1565,South Indian
6364,Sandwich and Juice Corner,Fast Food,Maduravoyal,3.7,13.0656,80.1608,Sandwich
6364,Sandwich and Juice Corner,Fast Food,Maduravoyal,3.7,13.0656,80.1608,Juices
6365,Mixbite,Fast Food,Adyar,2.0,13.0012,80.2565,Fast Food
6365,Mixbite,Fast Food,Adyar,2.0,13.0012,80.2565,Juices
6365,Mixbite,Fast Food,Adyar,2.0,13.0012,80.2565,Beverages
6366,Chucks Pizzeria,Fast Food,Chengalpattu,2.0,12.6819,79.9888,Pizza
6366,Chucks Pizzeria,Fast Food,Chengalpattu,2.0,12.6819,79.9888,Italian
6367,Nawab Ka Dhaba,Restaurant,Adyar,3.6,13.0012,80.2565,North Indian
6367,Nawab Ka Dhaba,Restaurant,Adyar,3.6,13.0012,80.2565,Mughlai
6368,Yadhkar Biriyani And Fast Food,Restaurant,Red Hills,2.1,13.1865,80.1999,Biryani
6368,Yadhkar Biriyani And Fast Food,Restaurant,Red Hills,2.1,13.1865,80.1999,Chinese
6369,Welcome Soup Stall,Fast Food,Alandur,3.6,12.9975,80.2006,Fast Food
6370,Chokawa Bake House,Bakery & Sweet Shop,Adyar,3.6,13.0012,80.2565,Bakery
6371,Jas Foods,Fast Food,Kodambakkam,3.6,13.0521,80.2255,Fast Food
6371,Jas Foods,Fast Food,Kodambakkam,3.6,13.0521,80.2255,Sandwich
6371,Jas Foods,Fast Food,Kodambakkam,3.6,13.0521,80.2255,Rolls
6372,Munchy,Fast Food,Nungambakkam,4.0,13.0569,80.2425,Fast Food
6372,Munchy,Fast Food,Nungambakkam,4.0,13.0569,80.2425,Sandwich
6372,Munchy,Fast Food,Nungambakkam,4.0,13.0569,80.2425,Street Food
6372,Munchy,Fast Food,Nungambakkam,4.0,13.0569,80.2425,Beverages
6373,Te-Co Juice Land,Cafe,Ambattur,3.7,13.1186,80.1574,Beverages
6374,Hotel Shree Bhaarathibhavan,Hotel,Ramapuram,3.6,13.0317,80.1817,South Indian
6375,Mr Bean,Fast Food,Ashok Nagar,3.6,13.0373,80.2123,Fast Food
6375,Mr Bean,Fast Food,Ashok Nagar,3.6,13.0373,80.2123,Beverages
6376,Zoying Smoothies.com,Restaurant,Nungambakkam,3.6,13.0569,80.2425,Healthy Food
6376,Zoying Smoothies.com,Restaurant,Nungambakkam,3.6,13.0569,80.2425,Beverages
6376,Zoying Smoothies.com,Restaurant,Nungambakkam,3.6,13.0569,80.2425,Juices
6377,Lakshya Cafe,Fast Food,Valasaravakkam,3.2,13.0403,80.1723,Fast Food
6377,Lakshya Cafe,Fast Food,Valasaravakkam,3.2,13.0403,80.1723,South Indian
6377,Lakshya Cafe,Fast Food,Valasaravakkam,3.2,13.0403,80.1723,North Indian
6377,Lakshya Cafe,Fast Food,Valasaravakkam,3.2,13.0403,80.1723,Chinese
6378,Kumbakonam Idly Kadai,Cloud Kitchen,Saligramam,3.9,13.0545,80.2011,South Indian
6379,Hotel Ambur Biriyani,Hotel,Park Town,2.0,13.0796,80.2752,Biryani
6380,Mr.Smilyes,Fast Food,Tambaram,3.6,12.9249,80.1,Fast Food
6380,Mr.Smilyes,Fast Food,Tambaram,3.6,12.9249,80.1,Beverages
6380,Mr.Smilyes,Fast Food,Tambaram,3.6,12.9249,80.1,Desserts
6381,"Jolly Biryani, Tea & Juice Centre",Restaurant,Kodambakkam,3.6,13.0521,80.2255,South Indian
6381,"Jolly Biryani, Tea & Juice Centre",Restaurant,Kodambakkam,3.6,13.0521,80.2255,Biryani
6381,"Jolly Biryani, Tea & Juice Centre",Restaurant,Kodambakkam,3.6,13.0521,80.2255,Beverages
6382,Apollo Catering Foods,Restaurant,Sholinganallur,3.6,12.901,80.2279,Biryani
6382,Apollo Catering Foods,Restaurant,Sholinganallur,3.6,12.901,80.2279,South Indian
6383,36 Spices Fast Food,Restaurant,Kolathur,3.6,13.124,80.2121,Chinese
6383,36 Spices Fast Food,Restaurant,Kolathur,3.6,13.124,80.2121,South Indian
6384,Hogspot,Fast Food,Perambur,3.6,13.121,80.2326,Fast Food
6384,Hogspot,Fast Food,Perambur,3.6,13.121,80.2326,Beverages
6385,Joys Kitchen,Fast Food,Kotturpuram,3.6,13.018,80.2411,South Indian
6385,Joys Kitchen,Fast Food,Kotturpuram,3.6,13.018,80.2411,Burger
6385,Joys Kitchen,Fast Food,Kotturpuram,3.6,13.018,80.2411,Sandwich
6385,Joys Kitchen,Fast Food,Kotturpuram,3.6,13.018,80.2411,Fast Food
6385,Joys Kitchen,Fast Food,Kotturpuram,3.6,13.018,80.2411,Beverages
6386,Hotel Aaradhana,Hotel,Vadapalani,3.6,13.05,80.2121,South Indian
6387,Seasons,Bar,"Hotel Victoria, Egmore",3.6,13.0732,80.2609,North Indian
6387,Seasons,Bar,"Hotel Victoria, Egmore",3.6,13.0732,80.2609,Chinese
6387,Seasons,Bar,"Hotel Victoria, Egmore",3.6,13.0732,80.2609,Continental
6388,Priya Unavagam,Restaurant,Washermenpet,3.6,13.1148,80.2872,South Indian
6389,Mannahs Eat And Enjoy,Fast Food,Maduravoyal,3.6,13.0656,80.1608,Fast Food
6389,Mannahs Eat And Enjoy,Fast Food,Maduravoyal,3.6,13.0656,80.1608,Chettinad
6390,Kollywood Briyani,Cloud Kitchen,Sholinganallur,3.6,12.901,80.2279,Mughlai
6391,Olive Castles,Restaurant,Sholinganallur,3.6,12.901,80.2279,North Indian
6391,Olive Castles,Restaurant,Sholinganallur,3.6,12.901,80.2279,South Indian
6392,Koodu Cafe,Cafe,Kilpauk,3.6,13.0828,80.2417,Cafe
6392,Koodu Cafe,Cafe,Kilpauk,3.6,13.0828,80.2417,Fast Food
6393,Chennai RR Biryani,Restaurant,Kolathur,3.6,13.124,80.2121,Biryani
6394,Sree Shrinivasaa Mess,Restaurant,Palavakkam,3.3,12.9617,80.2562,South Indian
6395,Hash Tag,Cloud Kitchen,Nanganallur,4.0,12.9807,80.1882,Sandwich
6395,Hash Tag,Cloud Kitchen,Nanganallur,4.0,12.9807,80.1882,Fast Food
6395,Hash Tag,Cloud Kitchen,Nanganallur,4.0,12.9807,80.1882,Beverages
6395,Hash Tag,Cloud Kitchen,Nanganallur,4.0,12.9807,80.1882,Street Food
6396,Preethi Catering Services,Restaurant,Egmore,2.1,13.0732,80.2609,South Indian
6396,Preethi Catering Services,Restaurant,Egmore,2.1,13.0732,80.2609,Chinese
6397,Meenas South Classic,Restaurant,Besant Nagar,3.6,13.0003,80.2667,South Indian
6398,Mr.Burmese,Restaurant,Anna Nagar East,2.0,13.092,80.2236,Burmese
6399,Tango Kitchen By Chef Nijish,Restaurant,Perungudi,3.6,12.9654,80.2461,Chinese
6399,Tango Kitchen By Chef Nijish,Restaurant,Perungudi,3.6,12.9654,80.2461,Kebab
6399,Tango Kitchen By Chef Nijish,Restaurant,Perungudi,3.6,12.9654,80.2461,Kerala
6400,Khaana Shaana,Restaurant,Pallikaranai,3.6,12.9349,80.2137,North Indian
6401,Bon Bites,Fast Food,Royapettah,2.0,13.054,80.2641,Fast Food
6401,Bon Bites,Fast Food,Royapettah,2.0,13.054,80.2641,Beverages
6402,Parveen Briyani,Restaurant,Kanchipuram District,2.0,12.8372,79.7042,South Indian
6402,Parveen Briyani,Restaurant,Kanchipuram District,2.0,12.8372,79.7042,Chinese
6403,Hotel Mahalakshmi,Hotel,Velachery,3.6,12.9755,80.2207,South Indian
6403,Hotel Mahalakshmi,Hotel,Velachery,3.6,12.9755,80.2207,Chinese
6404,Sweet Nothings,Bakery & Sweet Shop,Alwarpet,3.6,13.0335,80.2531,Desserts
6405,Happy Fast Food,Restaurant,Saidapet,2.0,13.0213,80.2231,Chettinad
6405,Happy Fast Food,Restaurant,Saidapet,2.0,13.0213,80.2231,Chinese
6406,VIP Andhra Restaurant & Party Hall,Restaurant,Ambattur,3.9,13.1186,80.1574,Biryani
6406,VIP Andhra Restaurant & Party Hall,Restaurant,Ambattur,3.9,13.1186,80.1574,North Indian
6406,VIP Andhra Restaurant & Party Hall,Restaurant,Ambattur,3.9,13.1186,80.1574,Chinese
6407,Al Amutham,Restaurant,Kelambakkam,3.6,12.7897,80.2216,South Indian
6408,Davara Coffee,Cafe,Aminijikarai,3.8,13.0711,80.2227,Coffee
6408,Davara Coffee,Cafe,Aminijikarai,3.8,13.0711,80.2227,Beverages
6408,Davara Coffee,Cafe,Aminijikarai,3.8,13.0711,80.2227,Fast Food
6409,Lala Mittai,Cloud Kitchen,Anna Salai,3.6,13.0425,80.2475,Mithai
6410,Indo Chinese,Cloud Kitchen,Sholinganallur,3.8,12.901,80.2279,Chinese
6411,Cake Waves,Bakery & Sweet Shop,Kolathur,4.0,13.124,80.2121,Bakery
6412,Dhabba On Wheels,Restaurant,Teynampet,2.0,13.0405,80.2503,North Indian
6413,Raana Spices And Foods,Cloud Kitchen,Avadi,3.6,13.1067,80.097,South Indian
6413,Raana Spices And Foods,Cloud Kitchen,Avadi,3.6,13.1067,80.097,Chinese
6413,Raana Spices And Foods,Cloud Kitchen,Avadi,3.6,13.1067,80.097,North Indian
6414,Chetta Kadai,Cloud Kitchen,Porur,3.6,13.0382,80.1565,Sandwich
6414,Chetta Kadai,Cloud Kitchen,Porur,3.6,13.0382,80.1565,Beverages
6415,Nayagaraa Fresh Juice,Cafe,Valasaravakkam,4.0,13.0403,80.1723,Beverages
