restaurant_id,restaurant,market_segment,area,rating,latitude,longitude,dish
4582,La Baguette - Novotel,Restaurant,Novotel Chennai Sipcot,3.6,12.8312,80.2301,Onion Rings
4582,La Baguette - Novotel,Restaurant,Novotel Chennai Sipcot,3.6,12.8312,80.2301,Ice Cream
4582,La Baguette - Novotel,Restaurant,Novotel Chennai Sipcot,3.6,12.8312,80.2301,Rasgulla
4582,La Baguette - Novotel,Restaurant,Novotel Chennai Sipcot,3.6,12.8312,80.2301,Jalebi
4582,La Baguette - Novotel,Restaurant,Novotel Chennai Sipcot,3.6,12.8312,80.2301,Wrap
4582,La Baguette - Novotel,Restaurant,Novotel Chennai Sipcot,3.6,12.8312,80.2301,French Fries
4583,Sha Corner Shop Briyani & Fast Food,Restaurant,Egmore,3.6,13.0732,80.2609,Butter Chicken
4583,Sha Corner Shop Briyani & Fast Food,Restaurant,Egmore,3.6,13.0732,80.2609,Palak Paneer
4583,Sha Corner Shop Briyani & Fast Food,Restaurant,Egmore,3.6,13.0732,80.2609,Tandoori Chicken
4583,Sha Corner Shop Briyani & Fast Food,Restaurant,Egmore,3.6,13.0732,80.2609,Rajma Chawal
4583,Sha Corner Shop Briyani & Fast Food,Restaurant,Egmore,3.6,13.0732,80.2609,Sweet Corn Soup
4583,Sha Corner Shop Briyani & Fast Food,Restaurant,Egmore,3.6,13.0732,80.2609,Fried Rice
4583,Sha Corner Shop Briyani & Fast Food,Restaurant,Egmore,3.6,13.0732,80.2609,Dal Makhani
4584,Aambur Biriyani,Restaurant,Pallavaram,3.3,12.9675,80.1491,Egg Biryani
4584,Aambur Biriyani,Restaurant,Pallavaram,3.3,12.9675,80.1491,Brinjal Curry
4584,Aambur Biriyani,Restaurant,Pallavaram,3.3,12.9675,80.1491,Hakka Noodles
4584,Aambur Biriyani,Restaurant,Pallavaram,3.3,12.9675,80.1491,Chilli Paneer
4584,Aambur Biriyani,Restaurant,Pallavaram,3.3,12.9675,80.1491,Chicken 65
4584,Aambur Biriyani,Restaurant,Pallavaram,3.3,12.9675,80.1491,Dragon Chicken
4584,Aambur Biriyani,Restaurant,Pallavaram,3.3,12.9675,80.1491,Sherbet
4585,A K R Brothers Catering & Hotels,Hotel,Selaiyur,3.2,12.9068,80.1425,Masala Dosa
4585,A K R Brothers Catering & Hotels,Hotel,Selaiyur,3.2,12.9068,80.1425,Curd Rice
4585,A K R Brothers Catering & Hotels,Hotel,Selaiyur,3.2,12.9068,80.1425,Uthappam
4585,A K R Brothers Catering & Hotels,Hotel,Selaiyur,3.2,12.9068,80.1425,Rava Idli
4585,A K R Brothers Catering & Hotels,Hotel,Selaiyur,3.2,12.9068,80.1425,Idli Sambar
4585,A K R Brothers Catering & Hotels,Hotel,Selaiyur,3.2,12.9068,80.1425,Pongal
4585,A K R Brothers Catering & Hotels,Hotel,Selaiyur,3.2,12.9068,80.1425,Keerai Kootu
4586,Secret Spices - Hotel AGT Park,Hotel,Porur,2.6,13.0382,80.1565,Fish Curry
4586,Secret Spices - Hotel AGT Park,Hotel,Porur,2.6,13.0382,80.1565,Biryani
4586,Secret Spices - Hotel AGT Park,Hotel,Porur,2.6,13.0382,80.1565,Keerai Kootu
4586,Secret Spices - Hotel AGT Park,Hotel,Porur,2.6,13.0382,80.1565,Rasam Rice
4586,Secret Spices - Hotel AGT Park,Hotel,Porur,2.6,13.0382,80.1565,Squid Fry
4586,Secret Spices - Hotel AGT Park,Hotel,Porur,2.6,13.0382,80.1565,Curd Rice
4586,Secret Spices - Hotel AGT Park,Hotel,Porur,2.6,13.0382,80.1565,Tandoori Chicken
4587,Grill Culture,Restaurant,Ramapuram,3.3,13.0317,80.1817,Rogan Josh
4587,Grill Culture,Restaurant,Ramapuram,3.3,13.0317,80.1817,Shawarma
4587,Grill Culture,Restaurant,Ramapuram,3.3,13.0317,80.1817,Dim Sum
4587,Grill Culture,Restaurant,Ramapuram,3.3,13.0317,80.1817,Tabbouleh
4587,Grill Culture,Restaurant,Ramapuram,3.3,13.0317,80.1817,Spring Rolls
4587,Grill Culture,Restaurant,Ramapuram,3.3,13.0317,80.1817,Naan
4587,Grill Culture,Restaurant,Ramapuram,3.3,13.0317,80.1817,Gobi Manchurian
4588,Hotel Nellai Shri Shivanesh,Hotel,Mogappair,3.8,13.0837,80.175,Dal Makhani
4588,Hotel Nellai Shri Shivanesh,Hotel,Mogappair,3.8,13.0837,80.175,Palak Paneer
4588,Hotel Nellai Shri Shivanesh,Hotel,Mogappair,3.8,13.0837,80.175,Rajma Chawal
4588,Hotel Nellai Shri Shivanesh,Hotel,Mogappair,3.8,13.0837,80.175,Hakka Noodles
4588,Hotel Nellai Shri Shivanesh,Hotel,Mogappair,3.8,13.0837,80.175,Chole Bhature
4588,Hotel Nellai Shri Shivanesh,Hotel,Mogappair,3.8,13.0837,80.175,Spring Rolls
4588,Hotel Nellai Shri Shivanesh,Hotel,Mogappair,3.8,13.0837,80.175,Naan
4589,Cafe Fresh,Fast Food,Royapettah,2.8,13.054,80.2641,Filter Coffee
4589,Cafe Fresh,Fast Food,Royapettah,2.8,13.054,80.2641,Beetroot Juice
4589,Cafe Fresh,Fast Food,Royapettah,2.8,13.054,80.2641,Watermelon Juice
4589,Cafe Fresh,Fast Food,Royapettah,2.8,13.054,80.2641,Peri Peri Fries
4589,Cafe Fresh,Fast Food,Royapettah,2.8,13.054,80.2641,Buttermilk
4589,Cafe Fresh,Fast Food,Royapettah,2.8,13.054,80.2641,Hot Dog
4589,Cafe Fresh,Fast Food,Royapettah,2.8,13.054,80.2641,Onion Rings
4590,Sathvik On Wheels,Restaurant,Mylapore,3.6,13.0368,80.2676,Paneer Butter Masala
4590,Sathvik On Wheels,Restaurant,Mylapore,3.6,13.0368,80.2676,Butter Chicken
4590,Sathvik On Wheels,Restaurant,Mylapore,3.6,13.0368,80.2676,Ghee Podi Dosa
4590,Sathvik On Wheels,Restaurant,Mylapore,3.6,13.0368,80.2676,Biryani
4590,Sathvik On Wheels,Restaurant,Mylapore,3.6,13.0368,80.2676,Rogan Josh
4590,Sathvik On Wheels,Restaurant,Mylapore,3.6,13.0368,80.2676,Keerai Kootu
4590,Sathvik On Wheels,Restaurant,Mylapore,3.6,13.0368,80.2676,Chole Bhature
4591,Mummies Kitchen,Cloud Kitchen,Porur,4.0,13.0382,80.1565,Aloo Paratha
4591,Mummies Kitchen,Cloud Kitchen,Porur,4.0,13.0382,80.1565,Rogan Josh
4591,Mummies Kitchen,Cloud Kitchen,Porur,4.0,13.0382,80.1565,Palak Paneer
4591,Mummies Kitchen,Cloud Kitchen,Porur,4.0,13.0382,80.1565,Club Sandwich
4591,Mummies Kitchen,Cloud Kitchen,Porur,4.0,13.0382,80.1565,Gobi Manchurian
4591,Mummies Kitchen,Cloud Kitchen,Porur,4.0,13.0382,80.1565,Tandoori Chicken
4591,Mummies Kitchen,Cloud Kitchen,Porur,4.0,13.0382,80.1565,Chicken Manchurian
4592,Time Out Popcorn,Fast Food,Purasavakkam,4.3,13.0902,80.2543,Pani Puri
4592,Time Out Popcorn,Fast Food,Purasavakkam,4.3,13.0902,80.2543,Vada Pav
4592,Time Out Popcorn,Fast Food,Purasavakkam,4.3,13.0902,80.2543,Pav Bhaji
4592,Time Out Popcorn,Fast Food,Purasavakkam,4.3,13.0902,80.2543,Aloo Tikki
4592,Time Out Popcorn,Fast Food,Purasavakkam,4.3,13.0902,80.2543,Kachori
4592,Time Out Popcorn,Fast Food,Purasavakkam,4.3,13.0902,80.2543,Bhel Puri
4592,Time Out Popcorn,Fast Food,Purasavakkam,4.3,13.0902,80.2543,Samosa
4593,Tibet Snow Lion,Fast Food,Tambaram,4.2,12.9249,80.1,Balep Korkun
4593,Tibet Snow Lion,Fast Food,Tambaram,4.2,12.9249,80.1,Pan Fried Momos
4593,Tibet Snow Lion,Fast Food,Tambaram,4.2,12.9249,80.1,Sweet Corn Soup
4593,Tibet Snow Lion,Fast Food,Tambaram,4.2,12.9249,80.1,Dragon Chicken
4593,Tibet Snow Lion,Fast Food,Tambaram,4.2,12.9249,80.1,Chicken Manchurian
4593,Tibet Snow Lion,Fast Food,Tambaram,4.2,12.9249,80.1,Chilli Paneer
4593,Tibet Snow Lion,Fast Food,Tambaram,4.2,12.9249,80.1,Chutney
4594,Priya Chat & Snacks,Fast Food,Sowcarpet,3.0,13.0987,80.2785,French Fries
4594,Priya Chat & Snacks,Fast Food,Sowcarpet,3.0,13.0987,80.2785,Kachori
4594,Priya Chat & Snacks,Fast Food,Sowcarpet,3.0,13.0987,80.2785,Onion Rings
4594,Priya Chat & Snacks,Fast Food,Sowcarpet,3.0,13.0987,80.2785,Hot Dog
4594,Priya Chat & Snacks,Fast Food,Sowcarpet,3.0,13.0987,80.2785,Bhel Puri
4594,Priya Chat & Snacks,Fast Food,Sowcarpet,3.0,13.0987,80.2785,Samosa
4594,Priya Chat & Snacks,Fast Food,Sowcarpet,3.0,13.0987,80.2785,Sev Puri
4595,Ramba Bar - Hotel Palmgrove,Hotel,"Hotel Palmgrove, Nungambakkam",3.0,13.0569,80.2425,Potato Skins
4595,Ramba Bar - Hotel Palmgrove,Hotel,"Hotel Palmgrove, Nungambakkam",3.0,13.0569,80.2425,Spring Rolls
4595,Ramba Bar - Hotel Palmgrove,Hotel,"Hotel Palmgrove, Nungambakkam",3.0,13.0569,80.2425,Nachos
4595,Ramba Bar - Hotel Palmgrove,Hotel,"Hotel Palmgrove, Nungambakkam",3.0,13.0569,80.2425,Onion Rings
4595,Ramba Bar - Hotel Palmgrove,Hotel,"Hotel Palmgrove, Nungambakkam",3.0,13.0569,80.2425,Chicken Wings
4595,Ramba Bar - Hotel Palmgrove,Hotel,"Hotel Palmgrove, Nungambakkam",3.0,13.0569,80.2425,Sliders
4595,Ramba Bar - Hotel Palmgrove,Hotel,"Hotel Palmgrove, Nungambakkam",3.0,13.0569,80.2425,Bruschetta
4596,Hotel Green City,Hotel,Muttukadu,3.2,12.827,80.2403,Sweet Corn Soup
4596,Hotel Green City,Hotel,Muttukadu,3.2,12.827,80.2403,Chilli Paneer
4596,Hotel Green City,Hotel,Muttukadu,3.2,12.827,80.2403,Rava Idli
4596,Hotel Green City,Hotel,Muttukadu,3.2,12.827,80.2403,Palak Paneer
4596,Hotel Green City,Hotel,Muttukadu,3.2,12.827,80.2403,Idli Sambar
4596,Hotel Green City,Hotel,Muttukadu,3.2,12.827,80.2403,Dim Sum
4596,Hotel Green City,Hotel,Muttukadu,3.2,12.827,80.2403,Ghee Podi Dosa
4597,Grandmas Kai Manam,Restaurant,Karapakkam,3.2,12.9191,80.23,Kari Dosai
4597,Grandmas Kai Manam,Restaurant,Karapakkam,3.2,12.9191,80.23,Chettinad Mutton Chukka
4597,Grandmas Kai Manam,Restaurant,Karapakkam,3.2,12.9191,80.23,Nandu Masala
4597,Grandmas Kai Manam,Restaurant,Karapakkam,3.2,12.9191,80.23,Paneer Butter Masala
4597,Grandmas Kai Manam,Restaurant,Karapakkam,3.2,12.9191,80.23,Kuzhi Paniyaram
4597,Grandmas Kai Manam,Restaurant,Karapakkam,3.2,12.9191,80.23,Biryani
4597,Grandmas Kai Manam,Restaurant,Karapakkam,3.2,12.9191,80.23,Idli Sambar
4598,Sri Kumars,Restaurant,Ambattur,3.0,13.1186,80.1574,Tandoori Chicken
4598,Sri Kumars,Restaurant,Ambattur,3.0,13.1186,80.1574,Medu Vada
4598,Sri Kumars,Restaurant,Ambattur,3.0,13.1186,80.1574,Kuzhi Paniyaram
4598,Sri Kumars,Restaurant,Ambattur,3.0,13.1186,80.1574,Masala Dosa
4598,Sri Kumars,Restaurant,Ambattur,3.0,13.1186,80.1574,Vegetable Biryani
4598,Sri Kumars,Restaurant,Ambattur,3.0,13.1186,80.1574,Idli Sambar
4598,Sri Kumars,Restaurant,Ambattur,3.0,13.1186,80.1574,Chicken Biryani
4599,Kings Kitchen,Fast Food,Mogappair,3.6,13.0837,80.175,Naan
4599,Kings Kitchen,Fast Food,Mogappair,3.6,13.0837,80.175,Fried Chicken
4599,Kings Kitchen,Fast Food,Mogappair,3.6,13.0837,80.175,Soup
4599,Kings Kitchen,Fast Food,Mogappair,3.6,13.0837,80.175,Onion Rings
4599,Kings Kitchen,Fast Food,Mogappair,3.6,13.0837,80.175,Rajma Chawal
4599,Kings Kitchen,Fast Food,Mogappair,3.6,13.0837,80.175,French Fries
4599,Kings Kitchen,Fast Food,Mogappair,3.6,13.0837,80.175,Chilli Momos
4600,Chennai Corniche,Restaurant,Madipakkam,3.4,12.9647,80.1961,Paneer Butter Masala
4600,Chennai Corniche,Restaurant,Madipakkam,3.4,12.9647,80.1961,Chilli Paneer
4600,Chennai Corniche,Restaurant,Madipakkam,3.4,12.9647,80.1961,Palak Paneer
4600,Chennai Corniche,Restaurant,Madipakkam,3.4,12.9647,80.1961,Biryani
4600,Chennai Corniche,Restaurant,Madipakkam,3.4,12.9647,80.1961,Rogan Josh
4600,Chennai Corniche,Restaurant,Madipakkam,3.4,12.9647,80.1961,Aloo Paratha
4600,Chennai Corniche,Restaurant,Madipakkam,3.4,12.9647,80.1961,Chole Bhature
4601,Humpty Dumpty,Fast Food,T. Nagar,3.6,13.0418,80.2341,Grilled Chicken Sandwich
4601,Humpty Dumpty,Fast Food,T. Nagar,3.6,13.0418,80.2341,Chicken Kathi Roll
4601,Humpty Dumpty,Fast Food,T. Nagar,3.6,13.0418,80.2341,French Fries
4601,Humpty Dumpty,Fast Food,T. Nagar,3.6,13.0418,80.2341,Fish Roll
4601,Humpty Dumpty,Fast Food,T. Nagar,3.6,13.0418,80.2341,Toasted Sandwich
4601,Humpty Dumpty,Fast Food,T. Nagar,3.6,13.0418,80.2341,Frankie
4601,Humpty Dumpty,Fast Food,T. Nagar,3.6,13.0418,80.2341,Schezwan Roll
4602,Brunos Kitchen,Fast Food,Madipakkam,3.6,12.9647,80.1961,Wrap
4602,Brunos Kitchen,Fast Food,Madipakkam,3.6,12.9647,80.1961,Onion Rings
4602,Brunos Kitchen,Fast Food,Madipakkam,3.6,12.9647,80.1961,Milkshake
4602,Brunos Kitchen,Fast Food,Madipakkam,3.6,12.9647,80.1961,Dim Sum
4602,Brunos Kitchen,Fast Food,Madipakkam,3.6,12.9647,80.1961,Mango Lassi
4602,Brunos Kitchen,Fast Food,Madipakkam,3.6,12.9647,80.1961,Fried Chicken
4602,Brunos Kitchen,Fast Food,Madipakkam,3.6,12.9647,80.1961,Nuggets
4603,Soppana Sundari Restaurant,Restaurant,Medavakkam,3.3,12.92,80.192,Rasam Rice
4603,Soppana Sundari Restaurant,Restaurant,Medavakkam,3.3,12.92,80.192,Rajma Chawal
4603,Soppana Sundari Restaurant,Restaurant,Medavakkam,3.3,12.92,80.192,Fried Rice
4603,Soppana Sundari Restaurant,Restaurant,Medavakkam,3.3,12.92,80.192,Dragon Chicken
4603,Soppana Sundari Restaurant,Restaurant,Medavakkam,3.3,12.92,80.192,Rava Idli
4603,Soppana Sundari Restaurant,Restaurant,Medavakkam,3.3,12.92,80.192,Pongal
4603,Soppana Sundari Restaurant,Restaurant,Medavakkam,3.3,12.92,80.192,Paneer Butter Masala
4604,Cake & More,Bakery & Sweet Shop,Ramapuram,3.1,13.0317,80.1817,Nuggets
4604,Cake & More,Bakery & Sweet Shop,Ramapuram,3.1,13.0317,80.1817,Onion Rings
4604,Cake & More,Bakery & Sweet Shop,Ramapuram,3.1,13.0317,80.1817,Peri Peri Fries
4604,Cake & More,Bakery & Sweet Shop,Ramapuram,3.1,13.0317,80.1817,Fried Chicken
4604,Cake & More,Bakery & Sweet Shop,Ramapuram,3.1,13.0317,80.1817,Hot Dog
4604,Cake & More,Bakery & Sweet Shop,Ramapuram,3.1,13.0317,80.1817,Burger
4604,Cake & More,Bakery & Sweet Shop,Ramapuram,3.1,13.0317,80.1817,Danish Pastry
4605,Day N Nite,Restaurant,Pallikaranai,3.3,12.9349,80.2137,Tandoori Chicken
4605,Day N Nite,Restaurant,Pallikaranai,3.3,12.9349,80.2137,Dragon Chicken
4605,Day N Nite,Restaurant,Pallikaranai,3.3,12.9349,80.2137,Chole Bhature
4605,Day N Nite,Restaurant,Pallikaranai,3.3,12.9349,80.2137,Biryani
4605,Day N Nite,Restaurant,Pallikaranai,3.3,12.9349,80.2137,Dim Sum
4605,Day N Nite,Restaurant,Pallikaranai,3.3,12.9349,80.2137,Naan
4605,Day N Nite,Restaurant,Pallikaranai,3.3,12.9349,80.2137,Rajma Chawal
4606,The Foodies,Fast Food,K.K. Nagar,3.2,13.041,80.1994,French Fries
4606,The Foodies,Fast Food,K.K. Nagar,3.2,13.041,80.1994,Zinger Burger
4606,The Foodies,Fast Food,K.K. Nagar,3.2,13.041,80.1994,Club Sandwich
4606,The Foodies,Fast Food,K.K. Nagar,3.2,13.041,80.1994,Crispy Chicken Burger
4606,The Foodies,Fast Food,K.K. Nagar,3.2,13.041,80.1994,Cold Coffee
4606,The Foodies,Fast Food,K.K. Nagar,3.2,13.041,80.1994,BBQ Burger
4606,The Foodies,Fast Food,K.K. Nagar,3.2,13.041,80.1994,Toasted Sandwich
4607,Rice & Rotti,Cloud Kitchen,Anna Salai,3.6,13.0425,80.2475,Naan
4607,Rice & Rotti,Cloud Kitchen,Anna Salai,3.6,13.0425,80.2475,Chicken Manchurian
4607,Rice & Rotti,Cloud Kitchen,Anna Salai,3.6,13.0425,80.2475,Gobi Manchurian
4607,Rice & Rotti,Cloud Kitchen,Anna Salai,3.6,13.0425,80.2475,Chole Bhature
4607,Rice & Rotti,Cloud Kitchen,Anna Salai,3.6,13.0425,80.2475,Chilli Paneer
4607,Rice & Rotti,Cloud Kitchen,Anna Salai,3.6,13.0425,80.2475,Aloo Paratha
4607,Rice & Rotti,Cloud Kitchen,Anna Salai,3.6,13.0425,80.2475,Fried Rice
4608,S.P Briyani And Fast Food,Restaurant,Red Hills,3.0,13.1865,80.1999,Fried Rice
4608,S.P Briyani And Fast Food,Restaurant,Red Hills,3.0,13.1865,80.1999,Raita
4608,S.P Briyani And Fast Food,Restaurant,Red Hills,3.0,13.1865,80.1999,Sherbet
4608,S.P Briyani And Fast Food,Restaurant,Red Hills,3.0,13.1865,80.1999,Chicken 65
4608,S.P Briyani And Fast Food,Restaurant,Red Hills,3.0,13.1865,80.1999,Haleem
4608,S.P Briyani And Fast Food,Restaurant,Red Hills,3.0,13.1865,80.1999,Chilli Paneer
4608,S.P Briyani And Fast Food,Restaurant,Red Hills,3.0,13.1865,80.1999,Chicken Manchurian
4609,K.R.S Chettinadu Mess,Restaurant,Mogappair,3.6,13.0837,80.175,Fried Rice
4609,K.R.S Chettinadu Mess,Restaurant,Mogappair,3.6,13.0837,80.175,Dim Sum
4609,K.R.S Chettinadu Mess,Restaurant,Mogappair,3.6,13.0837,80.175,Masala Dosa
4609,K.R.S Chettinadu Mess,Restaurant,Mogappair,3.6,13.0837,80.175,Filter Coffee
4609,K.R.S Chettinadu Mess,Restaurant,Mogappair,3.6,13.0837,80.175,Ghee Podi Dosa
4609,K.R.S Chettinadu Mess,Restaurant,Mogappair,3.6,13.0837,80.175,Chilli Chicken
4609,K.R.S Chettinadu Mess,Restaurant,Mogappair,3.6,13.0837,80.175,Curd Rice
4610,Royal Express Biriyani,Restaurant,Thuraipakkam,3.6,12.9416,80.2362,Fish Curry
4610,Royal Express Biriyani,Restaurant,Thuraipakkam,3.6,12.9416,80.2362,Dim Sum
4610,Royal Express Biriyani,Restaurant,Thuraipakkam,3.6,12.9416,80.2362,Sweet Corn Soup
4610,Royal Express Biriyani,Restaurant,Thuraipakkam,3.6,12.9416,80.2362,Kerala Puttu
4610,Royal Express Biriyani,Restaurant,Thuraipakkam,3.6,12.9416,80.2362,Appam
4610,Royal Express Biriyani,Restaurant,Thuraipakkam,3.6,12.9416,80.2362,Chilli Chicken
4610,Royal Express Biriyani,Restaurant,Thuraipakkam,3.6,12.9416,80.2362,Dragon Chicken
4611,Lathama Foods,Restaurant,Saidapet,3.6,13.0213,80.2231,Keerai Kootu
4611,Lathama Foods,Restaurant,Saidapet,3.6,13.0213,80.2231,Pongal
4611,Lathama Foods,Restaurant,Saidapet,3.6,13.0213,80.2231,Ghee Podi Dosa
4611,Lathama Foods,Restaurant,Saidapet,3.6,13.0213,80.2231,Medu Vada
4611,Lathama Foods,Restaurant,Saidapet,3.6,13.0213,80.2231,Uthappam
4611,Lathama Foods,Restaurant,Saidapet,3.6,13.0213,80.2231,Filter Coffee
4611,Lathama Foods,Restaurant,Saidapet,3.6,13.0213,80.2231,Rasam Rice
4612,Hotel Sakthi,Hotel,Park Town,2.8,13.0796,80.2752,Ghee Podi Dosa
4612,Hotel Sakthi,Hotel,Park Town,2.8,13.0796,80.2752,Vellai Kurma
4612,Hotel Sakthi,Hotel,Park Town,2.8,13.0796,80.2752,Chettinad Mutton Chukka
4612,Hotel Sakthi,Hotel,Park Town,2.8,13.0796,80.2752,Filter Coffee
4612,Hotel Sakthi,Hotel,Park Town,2.8,13.0796,80.2752,Pongal
4612,Hotel Sakthi,Hotel,Park Town,2.8,13.0796,80.2752,Chilli Chicken
4612,Hotel Sakthi,Hotel,Park Town,2.8,13.0796,80.2752,Aloo Paratha
4613,Bengali Mess,Fast Food,Potheri,3.7,12.8213,80.0371,Chicken Tikka Roll
4613,Bengali Mess,Fast Food,Potheri,3.7,12.8213,80.0371,Paneer Butter Masala
4613,Bengali Mess,Fast Food,Potheri,3.7,12.8213,80.0371,Fish Roll
4613,Bengali Mess,Fast Food,Potheri,3.7,12.8213,80.0371,Chicken Kathi Roll
4613,Bengali Mess,Fast Food,Potheri,3.7,12.8213,80.0371,Biryani
4613,Bengali Mess,Fast Food,Potheri,3.7,12.8213,80.0371,Paneer Roll
4613,Bengali Mess,Fast Food,Potheri,3.7,12.8213,80.0371,Rogan Josh
4614,SV Kebab Junction,Restaurant,Pallikaranai,3.9,12.9349,80.2137,Shami Kebab
4614,SV Kebab Junction,Restaurant,Pallikaranai,3.9,12.9349,80.2137,Rajma Chawal
4614,SV Kebab Junction,Restaurant,Pallikaranai,3.9,12.9349,80.2137,Chole Bhature
4614,SV Kebab Junction,Restaurant,Pallikaranai,3.9,12.9349,80.2137,Frankie
4614,SV Kebab Junction,Restaurant,Pallikaranai,3.9,12.9349,80.2137,Butter Chicken
4614,SV Kebab Junction,Restaurant,Pallikaranai,3.9,12.9349,80.2137,Dal Makhani
4614,SV Kebab Junction,Restaurant,Pallikaranai,3.9,12.9349,80.2137,Chicken Kathi Roll
4615,Barkath Biryani,Restaurant,Perambur,4.0,13.121,80.2326,Chilli Chicken
4615,Barkath Biryani,Restaurant,Perambur,4.0,13.121,80.2326,Sherbet
4615,Barkath Biryani,Restaurant,Perambur,4.0,13.121,80.2326,Shawarma
4615,Barkath Biryani,Restaurant,Perambur,4.0,13.121,80.2326,Aloo Paratha
4615,Barkath Biryani,Restaurant,Perambur,4.0,13.121,80.2326,Salna
4615,Barkath Biryani,Restaurant,Perambur,4.0,13.121,80.2326,Brinjal Curry
4615,Barkath Biryani,Restaurant,Perambur,4.0,13.121,80.2326,Arak
4616,Radhas Bhavan,Restaurant,Porur,3.0,13.0382,80.1565,Ghee Podi Dosa
4616,Radhas Bhavan,Restaurant,Porur,3.0,13.0382,80.1565,Bonda Soup
4616,Radhas Bhavan,Restaurant,Porur,3.0,13.0382,80.1565,Filter Coffee
4616,Radhas Bhavan,Restaurant,Porur,3.0,13.0382,80.1565,Idli Sambar
4616,Radhas Bhavan,Restaurant,Porur,3.0,13.0382,80.1565,Rasam Rice
4616,Radhas Bhavan,Restaurant,Porur,3.0,13.0382,80.1565,Medu Vada
4616,Radhas Bhavan,Restaurant,Porur,3.0,13.0382,80.1565,Pongal
4617,Sri Govinda Bhavan,Restaurant,Triplicane,3.5,13.0587,80.2757,Pongal
4617,Sri Govinda Bhavan,Restaurant,Triplicane,3.5,13.0587,80.2757,Fried Rice
4617,Sri Govinda Bhavan,Restaurant,Triplicane,3.5,13.0587,80.2757,Dragon Chicken
4617,Sri Govinda Bhavan,Restaurant,Triplicane,3.5,13.0587,80.2757,Rava Idli
4617,Sri Govinda Bhavan,Restaurant,Triplicane,3.5,13.0587,80.2757,Idli Sambar
4617,Sri Govinda Bhavan,Restaurant,Triplicane,3.5,13.0587,80.2757,Medu Vada
4617,Sri Govinda Bhavan,Restaurant,Triplicane,3.5,13.0587,80.2757,Curd Rice
4618,Pullingo Biryani,Restaurant,Karapakkam,3.2,12.9191,80.23,Egg Biryani
4618,Pullingo Biryani,Restaurant,Karapakkam,3.2,12.9191,80.23,Salna
4618,Pullingo Biryani,Restaurant,Karapakkam,3.2,12.9191,80.23,Chicken 65
4618,Pullingo Biryani,Restaurant,Karapakkam,3.2,12.9191,80.23,Vegetable Biryani
4618,Pullingo Biryani,Restaurant,Karapakkam,3.2,12.9191,80.23,Mutton Biryani
4618,Pullingo Biryani,Restaurant,Karapakkam,3.2,12.9191,80.23,Raita
4618,Pullingo Biryani,Restaurant,Karapakkam,3.2,12.9191,80.23,Haleem
4619,Doner Bistro,Restaurant,Medavakkam,3.5,12.92,80.192,Shawarma
4619,Doner Bistro,Restaurant,Medavakkam,3.5,12.92,80.192,Kibbeh
4619,Doner Bistro,Restaurant,Medavakkam,3.5,12.92,80.192,Manakish
4619,Doner Bistro,Restaurant,Medavakkam,3.5,12.92,80.192,BBQ Ribs
4619,Doner Bistro,Restaurant,Medavakkam,3.5,12.92,80.192,Baba Ganoush
4619,Doner Bistro,Restaurant,Medavakkam,3.5,12.92,80.192,Smoked Brisket
4619,Doner Bistro,Restaurant,Medavakkam,3.5,12.92,80.192,Grilled Fish
4620,Karma,Restaurant,Mahabalipuram,3.0,12.6208,80.1945,Butter Chicken
4620,Karma,Restaurant,Mahabalipuram,3.0,12.6208,80.1945,Palak Paneer
4620,Karma,Restaurant,Mahabalipuram,3.0,12.6208,80.1945,Sweet Corn Soup
4620,Karma,Restaurant,Mahabalipuram,3.0,12.6208,80.1945,Paneer Butter Masala
4620,Karma,Restaurant,Mahabalipuram,3.0,12.6208,80.1945,Chole Bhature
4620,Karma,Restaurant,Mahabalipuram,3.0,12.6208,80.1945,Rogan Josh
4620,Karma,Restaurant,Mahabalipuram,3.0,12.6208,80.1945,Dal Makhani
4621,Stars Biryani,Fast Food,Sholinganallur,3.0,12.901,80.2279,French Fries
4621,Stars Biryani,Fast Food,Sholinganallur,3.0,12.901,80.2279,Fried Chicken
4621,Stars Biryani,Fast Food,Sholinganallur,3.0,12.901,80.2279,Chicken Biryani
4621,Stars Biryani,Fast Food,Sholinganallur,3.0,12.901,80.2279,Brinjal Curry
4621,Stars Biryani,Fast Food,Sholinganallur,3.0,12.901,80.2279,Nuggets
4621,Stars Biryani,Fast Food,Sholinganallur,3.0,12.901,80.2279,Onion Rings
4621,Stars Biryani,Fast Food,Sholinganallur,3.0,12.901,80.2279,Peri Peri Fries
4622,Hotel Saravana,Hotel,Nanganallur,3.9,12.9807,80.1882,Medu Vada
4622,Hotel Saravana,Hotel,Nanganallur,3.9,12.9807,80.1882,Rava Idli
4622,Hotel Saravana,Hotel,Nanganallur,3.9,12.9807,80.1882,Bonda Soup
4622,Hotel Saravana,Hotel,Nanganallur,3.9,12.9807,80.1882,Filter Coffee
4622,Hotel Saravana,Hotel,Nanganallur,3.9,12.9807,80.1882,Hakka Noodles
4622,Hotel Saravana,Hotel,Nanganallur,3.9,12.9807,80.1882,Spring Rolls
4622,Hotel Saravana,Hotel,Nanganallur,3.9,12.9807,80.1882,Sweet Corn Soup
4623,Joes Cafe,Cafe,Mahabalipuram,3.5,12.6208,80.1945,Rasam Rice
4623,Joes Cafe,Cafe,Mahabalipuram,3.5,12.6208,80.1945,Nuggets
