restaurant_id,restaurant,market_segment,area,rating,latitude,longitude,feature
4207,Ambur Biryani Stall,Restaurant,K.K. Nagar,3.4,13.041,80.1994,Home Delivery
4207,Ambur Biryani Stall,Restaurant,K.K. Nagar,3.4,13.041,80.1994,Indoor Seating
4208,Amma Samaichadu,Restaurant,Selaiyur,3.6,12.9068,80.1425,Home Delivery
4208,Amma Samaichadu,Restaurant,Selaiyur,3.6,12.9068,80.1425,Indoor Seating
4208,Amma Samaichadu,Restaurant,Selaiyur,3.6,12.9068,80.1425,Free Parking
4209,Rolls Biryani & Kebab,Fast Food,Velachery,3.2,12.9755,80.2207,Home Delivery
4209,Rolls Biryani & Kebab,Fast Food,Velachery,3.2,12.9755,80.2207,Indoor Seating
4210,Paradise Biryani,Restaurant,Royapettah,3.4,13.054,80.2641,Home Delivery
4210,Paradise Biryani,Restaurant,Royapettah,3.4,13.054,80.2641,Indoor Seating
4211,Sakthi,Restaurant,Perambur,3.6,13.121,80.2326,Free Parking
4211,Sakthi,Restaurant,Perambur,3.6,13.121,80.2326,Outdoor Seating
4212,Sri Thukku Durai Hotel,Hotel,Vadapalani,3.6,13.05,80.2121,Breakfast
4212,Sri Thukku Durai Hotel,Hotel,Vadapalani,3.6,13.05,80.2121,Home Delivery
4213,Kwality Walls,Ice Cream Parlour,Ramapuram,4.6,13.0317,80.1817,Home Delivery
4213,Kwality Walls,Ice Cream Parlour,Ramapuram,4.6,13.0317,80.1817,Desserts and Bakes
4214,Hotel Chaithraa,Hotel,Poonamalle,3.2,13.0473,80.0945,Home Delivery
4214,Hotel Chaithraa,Hotel,Poonamalle,3.2,13.0473,80.0945,Indoor Seating
4215,Masala Kitchen,Restaurant,Pallikaranai,3.2,12.9349,80.2137,Home Delivery
4215,Masala Kitchen,Restaurant,Pallikaranai,3.2,12.9349,80.2137,Indoor Seating
4216,Sree AJS Bavan,Restaurant,Ramapuram,3.6,13.0317,80.1817,Breakfast
4216,Sree AJS Bavan,Restaurant,Ramapuram,3.6,13.0317,80.1817,Home Delivery
4217,Al Madina Food Spot,Restaurant,Pallikaranai,3.6,12.9349,80.2137,Indoor Seating
4218,Taj Thalapakattu Biriyani,Restaurant,Poonamalle,2.8,13.0473,80.0945,Indoor Seating
4219,Hidden Secret,Cloud Kitchen,Valasaravakkam,3.6,13.0403,80.1723,Delivery Only
4220,Nellai Al Niyas,Restaurant,Padur,4.1,12.8077,80.2258,Home Delivery
4220,Nellai Al Niyas,Restaurant,Padur,4.1,12.8077,80.2258,Outdoor Seating
4220,Nellai Al Niyas,Restaurant,Padur,4.1,12.8077,80.2258,Indoor Seating
4221,Bejo Bites,Restaurant,Valasaravakkam,3.6,13.0403,80.1723,Home Delivery
4221,Bejo Bites,Restaurant,Valasaravakkam,3.6,13.0403,80.1723,Indoor Seating
4222,Long Live Pizza,Fast Food,Thiruvallur,3.5,13.1227,79.9118,Home Delivery
4222,Long Live Pizza,Fast Food,Thiruvallur,3.5,13.1227,79.9118,Free Parking
4222,Long Live Pizza,Fast Food,Thiruvallur,3.5,13.1227,79.9118,Indoor Seating
4223,Ammachi Veedu,Restaurant,Velachery,3.2,12.9755,80.2207,Home Delivery
4223,Ammachi Veedu,Restaurant,Velachery,3.2,12.9755,80.2207,Outdoor Seating
4223,Ammachi Veedu,Restaurant,Velachery,3.2,12.9755,80.2207,Indoor Seating
4224,Hotel Priyas,Hotel,Madhavaram,3.2,13.1488,80.2306,Breakfast
4224,Hotel Priyas,Hotel,Madhavaram,3.2,13.1488,80.2306,Home Delivery
4224,Hotel Priyas,Hotel,Madhavaram,3.2,13.1488,80.2306,Vegetarian Only
4224,Hotel Priyas,Hotel,Madhavaram,3.2,13.1488,80.2306,Indoor Seating
4225,The Beach House Live Eatery & BBQ,Restaurant,Kanathur,2.0,12.9,80.245,Outdoor Seating
4226,Ooru Kada 63,Restaurant,Perungudi,3.0,12.9654,80.2461,Home Delivery
4226,Ooru Kada 63,Restaurant,Perungudi,3.0,12.9654,80.2461,Indoor Seating
4227,Dark Devils Thickshake,Cafe,K.K. Nagar,4.3,13.041,80.1994,Home Delivery
4228,Hot Spicy,Restaurant,Tambaram,3.3,12.9249,80.1,Home Delivery
4228,Hot Spicy,Restaurant,Tambaram,3.3,12.9249,80.1,Indoor Seating
4229,KGN Fast Food,Restaurant,Tambaram,3.6,12.9249,80.1,Home Delivery
4229,KGN Fast Food,Restaurant,Tambaram,3.6,12.9249,80.1,Indoor Seating
4230,Friends Food Court,Restaurant,Arumbakkam,3.1,13.0724,80.2102,Breakfast
4230,Friends Food Court,Restaurant,Arumbakkam,3.1,13.0724,80.2102,Home Delivery
4230,Friends Food Court,Restaurant,Arumbakkam,3.1,13.0724,80.2102,Vegetarian Only
4230,Friends Food Court,Restaurant,Arumbakkam,3.1,13.0724,80.2102,Indoor Seating
4231,Pizza Makers,Fast Food,Perambur,3.9,13.121,80.2326,Indoor Seating
4232,3 Star Murukku And Sweets,Bakery & Sweet Shop,Ambattur,3.6,13.1186,80.1574,Breakfast
4232,3 Star Murukku And Sweets,Bakery & Sweet Shop,Ambattur,3.6,13.1186,80.1574,Home Delivery
4232,3 Star Murukku And Sweets,Bakery & Sweet Shop,Ambattur,3.6,13.1186,80.1574,Indoor Seating
4232,3 Star Murukku And Sweets,Bakery & Sweet Shop,Ambattur,3.6,13.1186,80.1574,Desserts and Bakes
4233,Sakthi Dolphin,Restaurant,Kelambakkam,3.1,12.7897,80.2216,Home Delivery
4233,Sakthi Dolphin,Restaurant,Kelambakkam,3.1,12.7897,80.2216,Indoor Seating
4234,The House Of Burger,Fast Food,Nanganallur,3.9,12.9807,80.1882,Home Delivery
4234,The House Of Burger,Fast Food,Nanganallur,3.9,12.9807,80.1882,Indoor Seating
4235,Dhakshina kanni,Restaurant,GST Road,3.1,12.9975,80.1908,Home Delivery
4235,Dhakshina kanni,Restaurant,GST Road,3.1,12.9975,80.1908,Indoor Seating
4236,Chendur Tiffin Centre,Restaurant,Anna Nagar West,3.6,13.0862,80.2018,Home Delivery
4236,Chendur Tiffin Centre,Restaurant,Anna Nagar West,3.6,13.0862,80.2018,Vegetarian Only
4236,Chendur Tiffin Centre,Restaurant,Anna Nagar West,3.6,13.0862,80.2018,Standing Tables
4237,Welcome Restaurant,Restaurant,Ramapuram,3.4,13.0317,80.1817,Home Delivery
4237,Welcome Restaurant,Restaurant,Ramapuram,3.4,13.0317,80.1817,Indoor Seating
4238,Karupatti Chat Corner,Fast Food,Tambaram,3.6,12.9249,80.1,Breakfast
4238,Karupatti Chat Corner,Fast Food,Tambaram,3.6,12.9249,80.1,Outdoor Seating
4238,Karupatti Chat Corner,Fast Food,Tambaram,3.6,12.9249,80.1,Indoor Seating
4239,Madras Freshery,Cloud Kitchen,Valasaravakkam,3.2,13.0403,80.1723,Delivery Only
4240,Combo Biriyani House,Restaurant,Tambaram,3.0,12.9249,80.1,Home Delivery
4240,Combo Biriyani House,Restaurant,Tambaram,3.0,12.9249,80.1,Indoor Seating
4241,Barottas,Restaurant,Anna Nagar West,4.0,13.0862,80.2018,Home Delivery
4242,New Basha Halwa,Bakery & Sweet Shop,Triplicane,3.6,13.0587,80.2757,Takeaway Only
4242,New Basha Halwa,Bakery & Sweet Shop,Triplicane,3.6,13.0587,80.2757,Vegetarian Only
4242,New Basha Halwa,Bakery & Sweet Shop,Triplicane,3.6,13.0587,80.2757,Desserts and Bakes
4243,Wangs Express,Restaurant,Ashok Nagar,3.6,13.0373,80.2123,Home Delivery
4244,Cake Basket,Bakery & Sweet Shop,Purasavakkam,2.7,13.0902,80.2543,Takeaway Only
4244,Cake Basket,Bakery & Sweet Shop,Purasavakkam,2.7,13.0902,80.2543,Home Baker
4244,Cake Basket,Bakery & Sweet Shop,Purasavakkam,2.7,13.0902,80.2543,Desserts and Bakes
4245,Sri Pandiyan Hotel,Hotel,Mandaveli,3.0,13.0279,80.2605,Home Delivery
4245,Sri Pandiyan Hotel,Hotel,Mandaveli,3.0,13.0279,80.2605,Indoor Seating
4246,Chennai Fast Food,Restaurant,Triplicane,3.5,13.0587,80.2757,Home Delivery
4246,Chennai Fast Food,Restaurant,Triplicane,3.5,13.0587,80.2757,Indoor Seating
4247,Foodies.In,Fast Food,Tiruvottiyur,3.6,13.1643,80.3001,Home Delivery
4247,Foodies.In,Fast Food,Tiruvottiyur,3.6,13.1643,80.3001,Free Parking
4247,Foodies.In,Fast Food,Tiruvottiyur,3.6,13.1643,80.3001,Indoor Seating
4248,Hotel Bypass,Hotel,Velachery,3.6,12.9755,80.2207,Delivery Only
4249,Annam,Restaurant,Arumbakkam,3.2,13.0724,80.2102,Home Delivery
4249,Annam,Restaurant,Arumbakkam,3.2,13.0724,80.2102,Indoor Seating
4250,Fukrey,Restaurant,Nungambakkam,3.6,13.0569,80.2425,Breakfast
4250,Fukrey,Restaurant,Nungambakkam,3.6,13.0569,80.2425,Indoor Seating
4251,Mexican Burger and Sandwiches,Fast Food,Medavakkam,3.6,12.92,80.192,Home Delivery
4251,Mexican Burger and Sandwiches,Fast Food,Medavakkam,3.6,12.92,80.192,Indoor Seating
4252,Meet Street,Cloud Kitchen,Thousand Lights,3.7,13.0617,80.2544,Delivery Only
4253,Adyar Military Hotel,Hotel,Adyar,2.8,13.0012,80.2565,Indoor Seating
4254,Thangam Restaurant,Restaurant,Porur,3.3,13.0382,80.1565,Breakfast
4254,Thangam Restaurant,Restaurant,Porur,3.3,13.0382,80.1565,Home Delivery
4254,Thangam Restaurant,Restaurant,Porur,3.3,13.0382,80.1565,Vegetarian Only
4254,Thangam Restaurant,Restaurant,Porur,3.3,13.0382,80.1565,Indoor Seating
4255,Crust Pizza,Fast Food,Shenoy Nagar,3.6,13.0695,80.2318,Home Delivery
4255,Crust Pizza,Fast Food,Shenoy Nagar,3.6,13.0695,80.2318,Standing Tables
4256,The Ice Place,Ice Cream Parlour,Tambaram,3.6,12.9249,80.1,Vegetarian Only
4256,The Ice Place,Ice Cream Parlour,Tambaram,3.6,12.9249,80.1,Indoor Seating
4256,The Ice Place,Ice Cream Parlour,Tambaram,3.6,12.9249,80.1,Desserts and Bakes
4257,99 Dosai on Wheels,Restaurant,Ashok Nagar,3.3,13.0373,80.2123,Home Delivery
4257,99 Dosai on Wheels,Restaurant,Ashok Nagar,3.3,13.0373,80.2123,Outdoor Seating
4258,Sri Ganesh Chettinad Hotel,Hotel,Royapettah,3.5,13.054,80.2641,Home Delivery
4258,Sri Ganesh Chettinad Hotel,Hotel,Royapettah,3.5,13.054,80.2641,Indoor Seating
4258,Sri Ganesh Chettinad Hotel,Hotel,Royapettah,3.5,13.054,80.2641,Free Parking
4259,New Aryabhavan,Restaurant,GST Road,3.0,12.9975,80.1908,Home Delivery
4259,New Aryabhavan,Restaurant,GST Road,3.0,12.9975,80.1908,Vegetarian Only
4259,New Aryabhavan,Restaurant,GST Road,3.0,12.9975,80.1908,Indoor Seating
4260,Manpasand Chat,Fast Food,Ashok Nagar,4.1,13.0373,80.2123,Home Delivery
4260,Manpasand Chat,Fast Food,Ashok Nagar,4.1,13.0373,80.2123,Vegetarian Only
4261,Great Vaniyambadi Biriyanis,Restaurant,Palavakkam,3.3,12.9617,80.2562,Home Delivery
4261,Great Vaniyambadi Biriyanis,Restaurant,Palavakkam,3.3,12.9617,80.2562,Catering Available
4261,Great Vaniyambadi Biriyanis,Restaurant,Palavakkam,3.3,12.9617,80.2562,Free Parking
4261,Great Vaniyambadi Biriyanis,Restaurant,Palavakkam,3.3,12.9617,80.2562,Indoor Seating
4262,AL Farsi,Restaurant,Perambur,3.3,13.121,80.2326,Home Delivery
4262,AL Farsi,Restaurant,Perambur,3.3,13.121,80.2326,Indoor Seating
4263,Wheat Hotel,Hotel,Triplicane,3.4,13.0587,80.2757,Home Delivery
4263,Wheat Hotel,Hotel,Triplicane,3.4,13.0587,80.2757,Indoor Seating
4264,Golden Site Restaurant,Restaurant,"Hotel Chennai Deluxe, Koyambedu",3.1,13.0694,80.1948,Breakfast
4264,Golden Site Restaurant,Restaurant,"Hotel Chennai Deluxe, Koyambedu",3.1,13.0694,80.1948,Home Delivery
4264,Golden Site Restaurant,Restaurant,"Hotel Chennai Deluxe, Koyambedu",3.1,13.0694,80.1948,Indoor Seating
4264,Golden Site Restaurant,Restaurant,"Hotel Chennai Deluxe, Koyambedu",3.1,13.0694,80.1948,Valet Parking Available
4264,Golden Site Restaurant,Restaurant,"Hotel Chennai Deluxe, Koyambedu",3.1,13.0694,80.1948,Wifi
4264,Golden Site Restaurant,Restaurant,"Hotel Chennai Deluxe, Koyambedu",3.1,13.0694,80.1948,Table reservation required
4265,iBriyani,Restaurant,Thiruvanmiyur,3.4,12.983,80.2594,Home Delivery
4265,iBriyani,Restaurant,Thiruvanmiyur,3.4,12.983,80.2594,Indoor Seating
4266,Box It,Restaurant,Anna Nagar West,4.0,13.0862,80.2018,Home Delivery
4267,Lassi Bistro,Fast Food,Porur,4.3,13.0382,80.1565,Home Delivery
4267,Lassi Bistro,Fast Food,Porur,4.3,13.0382,80.1565,Standing Tables
4268,Uppu Karam Multicuisine,Restaurant,Pallikaranai,3.0,12.9349,80.2137,Home Delivery
4268,Uppu Karam Multicuisine,Restaurant,Pallikaranai,3.0,12.9349,80.2137,Indoor Seating
4269,Dhaba Chandni Chowk 2 Chennai,Restaurant,Choolaimedu,3.3,13.0632,80.225,Breakfast
4269,Dhaba Chandni Chowk 2 Chennai,Restaurant,Choolaimedu,3.3,13.0632,80.225,Home Delivery
4269,Dhaba Chandni Chowk 2 Chennai,Restaurant,Choolaimedu,3.3,13.0632,80.225,Indoor Seating
4270,Gingerbread,Bakery & Sweet Shop,Velachery,2.2,12.9755,80.2207,Breakfast
4270,Gingerbread,Bakery & Sweet Shop,Velachery,2.2,12.9755,80.2207,Home Delivery
4270,Gingerbread,Bakery & Sweet Shop,Velachery,2.2,12.9755,80.2207,Indoor Seating
4270,Gingerbread,Bakery & Sweet Shop,Velachery,2.2,12.9755,80.2207,Desserts and Bakes
4270,Gingerbread,Bakery & Sweet Shop,Velachery,2.2,12.9755,80.2207,Pre-Ordering Required
4271,Happy Door,Bakery & Sweet Shop,Ambattur,3.2,13.1186,80.1574,Breakfast
4271,Happy Door,Bakery & Sweet Shop,Ambattur,3.2,13.1186,80.1574,Home Delivery
4271,Happy Door,Bakery & Sweet Shop,Ambattur,3.2,13.1186,80.1574,Indoor Seating
4271,Happy Door,Bakery & Sweet Shop,Ambattur,3.2,13.1186,80.1574,Desserts and Bakes
4271,Happy Door,Bakery & Sweet Shop,Ambattur,3.2,13.1186,80.1574,Free Parking
4272,Srinivasan Andhra Mess,Restaurant,Mylapore,3.7,13.0368,80.2676,Home Delivery
4272,Srinivasan Andhra Mess,Restaurant,Mylapore,3.7,13.0368,80.2676,Free Parking
4272,Srinivasan Andhra Mess,Restaurant,Mylapore,3.7,13.0368,80.2676,Indoor Seating
4273,Curries Factory,Restaurant,Sholinganallur,3.8,12.901,80.2279,Breakfast
4273,Curries Factory,Restaurant,Sholinganallur,3.8,12.901,80.2279,Home Delivery
4274,The Mamalla Bhavan,Restaurant,Mahabalipuram,3.5,12.6208,80.1945,Vegetarian Only
4274,The Mamalla Bhavan,Restaurant,Mahabalipuram,3.5,12.6208,80.1945,Indoor Seating
4275,Om Shiva Andhra Mess,Restaurant,Saidapet,3.0,13.0213,80.2231,Indoor Seating
4276,600 Hours Breakfast,Fast Food,Perungudi,3.4,12.9654,80.2461,Home Delivery
4276,600 Hours Breakfast,Fast Food,Perungudi,3.4,12.9654,80.2461,Indoor Seating
4277,Srinivasa Andhra Mess,Restaurant,Mahabalipuram,3.3,12.6208,80.1945,Takeaway Only
4278,Molaga Chemistry Cuisines Restaurant,Restaurant,Madipakkam,3.3,12.9647,80.1961,Breakfast
4278,Molaga Chemistry Cuisines Restaurant,Restaurant,Madipakkam,3.3,12.9647,80.1961,Home Delivery
4278,Molaga Chemistry Cuisines Restaurant,Restaurant,Madipakkam,3.3,12.9647,80.1961,Indoor Seating
4279,Madras Chutney,Restaurant,Semmancheri,3.5,12.8601,80.2272,Breakfast
4279,Madras Chutney,Restaurant,Semmancheri,3.5,12.8601,80.2272,Takeaway Only
4280,Yummy Bowls @fs,Restaurant,Potheri,3.6,12.8213,80.0371,Home Delivery
4281,Dude Burger,Fast Food,Tambaram,3.4,12.9249,80.1,Indoor Seating
4282,Aranthangi Raja Sait Mess,Restaurant,Velachery,3.5,12.9755,80.2207,Indoor Seating
4283,Hunky Monkey,Fast Food,Taramani,3.4,12.9863,80.2432,Home Delivery
4283,Hunky Monkey,Fast Food,Taramani,3.4,12.9863,80.2432,Indoor Seating
4284,Samy Chicken Chettinadu Unavakam,Restaurant,Thiruvanmiyur,3.5,12.983,80.2594,Home Delivery
4284,Samy Chicken Chettinadu Unavakam,Restaurant,Thiruvanmiyur,3.5,12.983,80.2594,Indoor Seating
4285,Suvai Restaurant Veg,Restaurant,East Coast Road (ECR),2.5,12.86,80.247,Breakfast
4285,Suvai Restaurant Veg,Restaurant,East Coast Road (ECR),2.5,12.86,80.247,Indoor Seating
4285,Suvai Restaurant Veg,Restaurant,East Coast Road (ECR),2.5,12.86,80.247,Table reservation required
4286,Shinchan Spot,Fast Food,Vadapalani,3.4,13.05,80.2121,Home Delivery
4286,Shinchan Spot,Fast Food,Vadapalani,3.4,13.05,80.2121,Indoor Seating
4287,The Spice,Restaurant,Old Mahabalipuram Road (OMR),3.4,12.914,80.2294,Home Delivery
4287,The Spice,Restaurant,Old Mahabalipuram Road (OMR),3.4,12.914,80.2294,Indoor Seating
4288,The Bovine,Fast Food,Anna Nagar West,3.6,13.0862,80.2018,Indoor Seating
4289,Hotel Gandhimathi Chettinad,Hotel,Teynampet,2.0,13.0405,80.2503,Breakfast
4289,Hotel Gandhimathi Chettinad,Hotel,Teynampet,2.0,13.0405,80.2503,Home Delivery
4289,Hotel Gandhimathi Chettinad,Hotel,Teynampet,2.0,13.0405,80.2503,Indoor Seating
4290,Hotel New Punjabi Dhaba,Hotel,Potheri,2.8,12.8213,80.0371,Home Delivery
4290,Hotel New Punjabi Dhaba,Hotel,Potheri,2.8,12.8213,80.0371,Indoor Seating
4291,Chick N Chill,Restaurant,Porur,4.0,13.0382,80.1565,Indoor Seating
4292,Hotel Airport Corner,Hotel,Pallavaram,3.4,12.9675,80.1491,Breakfast
4292,Hotel Airport Corner,Hotel,Pallavaram,3.4,12.9675,80.1491,Home Delivery
4292,Hotel Airport Corner,Hotel,Pallavaram,3.4,12.9675,80.1491,Free Parking
4292,Hotel Airport Corner,Hotel,Pallavaram,3.4,12.9675,80.1491,Indoor Seating
4293,Black N Bowl Burmese Restaurant Atho,Restaurant,Avadi,3.1,13.1067,80.097,Home Delivery
4293,Black N Bowl Burmese Restaurant Atho,Restaurant,Avadi,3.1,13.1067,80.097,Indoor Seating
4294,Thoondil,Fast Food,Washermenpet,3.6,13.1148,80.2872,Home Delivery
4294,Thoondil,Fast Food,Washermenpet,3.6,13.1148,80.2872,Indoor Seating
4295,Adyar Vaishnavas Thattu Idly Kadai,Fast Food,Ramapuram,3.9,13.0317,80.1817,Home Delivery
4295,Adyar Vaishnavas Thattu Idly Kadai,Fast Food,Ramapuram,3.9,13.0317,80.1817,Indoor Seating
4296,Bread Boys,Cloud Kitchen,Porur,4.0,13.0382,80.1565,Delivery Only
4297,New Iyengar Bakery and Sweets,Restaurant,Medavakkam,3.5,12.92,80.192,Home Delivery
4297,New Iyengar Bakery and Sweets,Restaurant,Medavakkam,3.5,12.92,80.192,Indoor Seating
4297,New Iyengar Bakery and Sweets,Restaurant,Medavakkam,3.5,12.92,80.192,Desserts and Bakes
4298,Lip 2 Lip Juice Pub,Restaurant,Kilpauk,3.4,13.0828,80.2417,Home Delivery
4298,Lip 2 Lip Juice Pub,Restaurant,Kilpauk,3.4,13.0828,80.2417,Vegetarian Only
4298,Lip 2 Lip Juice Pub,Restaurant,Kilpauk,3.4,13.0828,80.2417,Outdoor Seating
4298,Lip 2 Lip Juice Pub,Restaurant,Kilpauk,3.4,13.0828,80.2417,Desserts and Bakes
4299,Amma Idly Kadai,Restaurant,Thuraipakkam,3.6,12.9416,80.2362,Breakfast
4299,Amma Idly Kadai,Restaurant,Thuraipakkam,3.6,12.9416,80.2362,Home Delivery
4299,Amma Idly Kadai,Restaurant,Thuraipakkam,3.6,12.9416,80.2362,Indoor Seating
4300,Tasty Vitamins,Fast Food,Porur,3.7,13.0382,80.1565,Home Delivery
4300,Tasty Vitamins,Fast Food,Porur,3.7,13.0382,80.1565,Indoor Seating
4301,Tasty Foods,Restaurant,Perambur,3.6,13.121,80.2326,Breakfast
4301,Tasty Foods,Restaurant,Perambur,3.6,13.121,80.2326,Home Delivery
4302,Ann Kitchen,Restaurant,Kanchipuram District,4.0,12.8372,79.7042,Breakfast
4302,Ann Kitchen,Restaurant,Kanchipuram District,4.0,12.8372,79.7042,Home Delivery
4303,Namma Ooru Biryani,Cloud Kitchen,Porur,3.6,13.0382,80.1565,Breakfast
4303,Namma Ooru Biryani,Cloud Kitchen,Porur,3.6,13.0382,80.1565,Delivery Only
4304,Royal Rolls,Fast Food,Karapakkam,3.8,12.9191,80.23,Home Delivery
4304,Royal Rolls,Fast Food,Karapakkam,3.8,12.9191,80.23,Indoor Seating
4305,Dubai Shawarma,Fast Food,Anna Nagar West,3.6,13.0862,80.2018,Home Delivery
4306,Eyarkai Home Made Foods,Restaurant,Saligramam,4.0,13.0545,80.2011,Breakfast
4306,Eyarkai Home Made Foods,Restaurant,Saligramam,4.0,13.0545,80.2011,Home Delivery
4307,Milky Way,Fast Food,Ramapuram,3.1,13.0317,80.1817,Indoor Seating
4308,MYS Cakes,Bakery & Sweet Shop,Chengalpattu,3.0,12.6819,79.9888,Home Delivery
4308,MYS Cakes,Bakery & Sweet Shop,Chengalpattu,3.0,12.6819,79.9888,Indoor Seating
4308,MYS Cakes,Bakery & Sweet Shop,Chengalpattu,3.0,12.6819,79.9888,Desserts and Bakes
4309,Ambur Briyani,Restaurant,Padur,3.9,12.8077,80.2258,Home Delivery
4309,Ambur Briyani,Restaurant,Padur,3.9,12.8077,80.2258,Indoor Seating
4310,Ambur Ajib Briyani,Restaurant,Vadapalani,3.3,13.05,80.2121,Home Delivery
4310,Ambur Ajib Briyani,Restaurant,Vadapalani,3.3,13.05,80.2121,Indoor Seating
4311,Ubaid Briyani,Restaurant,Navallur,3.0,12.8459,80.2265,Home Delivery
4311,Ubaid Briyani,Restaurant,Navallur,3.0,12.8459,80.2265,Indoor Seating
4312,Hunger Night Restaurants,Cloud Kitchen,Anna Nagar East,3.9,13.092,80.2236,Delivery Only
4313,Ambur Traditional Biryani,Restaurant,Choolaimedu,3.2,13.0632,80.225,Home Delivery
4313,Ambur Traditional Biryani,Restaurant,Choolaimedu,3.2,13.0632,80.225,Indoor Seating
4314,A2 Milk Factory,Cloud Kitchen,Thuraipakkam,4.1,12.9416,80.2362,Delivery Only
4314,A2 Milk Factory,Cloud Kitchen,Thuraipakkam,4.1,12.9416,80.2362,Desserts and Bakes
4315,AR-Rahaman Biryani And Fast Food,Restaurant,Washermenpet,3.7,13.1148,80.2872,Home Delivery
4315,AR-Rahaman Biryani And Fast Food,Restaurant,Washermenpet,3.7,13.1148,80.2872,Indoor Seating
4316,Vivekananda Coffee,Cafe,T. Nagar,3.6,13.0418,80.2341,Vegetarian Only
4316,Vivekananda Coffee,Cafe,T. Nagar,3.6,13.0418,80.2341,Indoor Seating
4317,Juice Cafe,Restaurant,Teynampet,2.9,13.0405,80.2503,Home Delivery
4317,Juice Cafe,Restaurant,Teynampet,2.9,13.0405,80.2503,Indoor Seating
4318,Everest Tasty Momos,Fast Food,Kanchipuram District,4.2,12.8372,79.7042,Home Delivery
4318,Everest Tasty Momos,Fast Food,Kanchipuram District,4.2,12.8372,79.7042,Standing Tables
4319,Tasty Eats,Fast Food,Maduravoyal,3.3,13.0656,80.1608,Breakfast
4319,Tasty Eats,Fast Food,Maduravoyal,3.3,13.0656,80.1608,Home Delivery
4319,Tasty Eats,Fast Food,Maduravoyal,3.3,13.0656,80.1608,Indoor Seating
4320,Chaai Central,Cafe,Mogappair,3.5,13.0837,80.175,Breakfast
4320,Chaai Central,Cafe,Mogappair,3.5,13.0837,80.175,Home Delivery
4320,Chaai Central,Cafe,Mogappair,3.5,13.0837,80.175,Indoor Seating
4320,Chaai Central,Cafe,Mogappair,3.5,13.0837,80.175,Self Service
4320,Chaai Central,Cafe,Mogappair,3.5,13.0837,80.175,Wifi
4320,Chaai Central,Cafe,Mogappair,3.5,13.0837,80.175,All Day Breakfast
4321,College Bakery,Bakery & Sweet Shop,Pallavaram,3.3,12.9675,80.1491,Takeaway Only
4321,College Bakery,Bakery & Sweet Shop,Pallavaram,3.3,12.9675,80.1491,Desserts and Bakes
4322,Bunny Burgers,Cloud Kitchen,Nungambakkam,3.6,13.0569,80.2425,Delivery Only
4323,The Waffle Wings,Fast Food,Virugambakkam,3.3,13.0532,80.1922,Home Delivery
4323,The Waffle Wings,Fast Food,Virugambakkam,3.3,13.0532,80.1922,Indoor Seating
4323,The Waffle Wings,Fast Food,Virugambakkam,3.3,13.0532,80.1922,Desserts and Bakes
4324,New Ranga Vilas,Restaurant,Parrys,3.4,13.0871,80.2876,Breakfast
4324,New Ranga Vilas,Restaurant,Parrys,3.4,13.0871,80.2876,Home Delivery
4324,New Ranga Vilas,Restaurant,Parrys,3.4,13.0871,80.2876,Vegetarian Only
4324,New Ranga Vilas,Restaurant,Parrys,3.4,13.0871,80.2876,Indoor Seating
4325,Coffee Kadai,Fast Food,West Mambalam,3.3,13.0383,80.2209,Breakfast
4325,Coffee Kadai,Fast Food,West Mambalam,3.3,13.0383,80.2209,Home Delivery
4325,Coffee Kadai,Fast Food,West Mambalam,3.3,13.0383,80.2209,Indoor Seating
4326,Gusto Express,Restaurant,Avadi,3.3,13.1067,80.097,Home Delivery
4326,Gusto Express,Restaurant,Avadi,3.3,13.1067,80.097,Indoor Seating
4327,Sri Kanaka Durga Andhra Meals Hotel,Hotel,T. Nagar,3.5,13.0418,80.2341,Indoor Seating
4328,BBQ Box,Fast Food,Gopalapuram,3.6,13.0489,80.2586,Home Delivery
4329,Kartika Veg And Non Veg Hotel,Hotel,Thuraipakkam,3.7,12.9416,80.2362,Home Delivery
4329,Kartika Veg And Non Veg Hotel,Hotel,Thuraipakkam,3.7,12.9416,80.2362,Indoor Seating
4330,The Dosa Wok,Restaurant,Potheri,3.6,12.8213,80.0371,Breakfast
4330,The Dosa Wok,Restaurant,Potheri,3.6,12.8213,80.0371,Home Delivery
4331,The Slice - Radisson Blu GRT Hotel,Hotel,"Radisson Blu, GST Road",3.5,12.9975,80.1908,Vegetarian Only
4331,The Slice - Radisson Blu GRT Hotel,Hotel,"Radisson Blu, GST Road",3.5,12.9975,80.1908,Indoor Seating
4331,The Slice - Radisson Blu GRT Hotel,Hotel,"Radisson Blu, GST Road",3.5,12.9975,80.1908,Wifi
4331,The Slice - Radisson Blu GRT Hotel,Hotel,"Radisson Blu, GST Road",3.5,12.9975,80.1908,Desserts and Bakes
4332,Madras Kebab,Restaurant,Royapuram,3.1,13.1137,80.2954,Home Delivery
4332,Madras Kebab,Restaurant,Royapuram,3.1,13.1137,80.2954,Indoor Seating
4333,The Pulao Bowl & Fruit Story,Fast Food,Saligramam,3.7,13.0545,80.2011,Home Delivery
4333,The Pulao Bowl & Fruit Story,Fast Food,Saligramam,3.7,13.0545,80.2011,Indoor Seating
4334,New Al Madina Multi Cuisine Restaurant,Restaurant,Tambaram,3.1,12.9249,80.1,Home Delivery
4334,New Al Madina Multi Cuisine Restaurant,Restaurant,Tambaram,3.1,12.9249,80.1,Outdoor Seating
